addresses,hw_vendor,id,last_seen,names,os,os_version,sources
198.51.26.37,HP,9899c443-fb32-4b9c-b61b-624ce8ad7fbc,1763100778,RZDMZ-SERVER-2637,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.27.12,IBM,9c3820fc-302b-413a-b175-f1258e5cc349,1763100779,RZDMZ-SERVER-2712,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.14,SUSE,98824268-7f84-4418-b6e4-93422662c09d,1763100780,RZDMZ-SERVER-2814,,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.46,SUSE,9bffa81f-7026-41c0-824c-729f9d7caaa9,1763100781,RZDMZ-SERVER-2846,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.48,HP,9c76a302-98f3-45e4-8588-328ed0b10369,1763100781,RZDMZ-SERVER-2848,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.10,Dell,9f51c12a-3401-41a0-b225-013f479a2053,1763100782,RZDMZ-SERVER-2910,,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.31,SUSE,9ba2fe67-34e9-4b4f-8e23-ef6637126e55,1763100782,RZDMZ-SERVER-2931,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.39,SUSE,9db7c30b-5bd4-49de-bfdd-17abeff9a95b,1763100782,"RZDMZ-SERVER-2939, RZDMZ-SERVER-2939.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.2.13,,a4f9c98a-20ca-42b8-8fdf-1b704e0edba5,1763100780,RZHQ-SERVER-213,Ubuntu Linux,16.04,runZero
10.0.2.27,VMware,a09892d2-ae5f-4186-ab89-2b6397acc241,1763100780,"RZHQ-SERVER-227.LOCALDOMAIN, RZHQ-SERVER-227",Ubuntu Linux,,runZero
10.0.2.32,Microsoft,a373cf49-93e5-4a57-892c-1aaaedbb28ad,1763100780,"RZHQ-SERVER-232, RZHQ-SERVER-232.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.2.42,Apple,a627293b-c0c0-453b-bcab-dead1b93403c,1763100780,RZHQ-SENSOR-242,Apple audioOS,17.5,"Nessus, runZero"
10.0.5.48,SUSE,a75da35a-646c-4042-bb78-e4bc4e409297,1763100785,"RZHQ-SERVER-548, RZHQ-SERVER-548.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.7.10,Microsoft,a0405490-7c4c-446c-b6b1-ad719332c1a1,1763100786,"RZHQ-SERVER-710, RZHQ-SERVER-710.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.8.26,Proxmox,a73092b2-34a4-4014-9b16-8c81db31a5f5,1763100790,RZHQ-SERVER-826,Microsoft Windows Server (23H2),,runZero
10.0.9.31,HP,a3741e3a-9a26-405c-af31-f86da142a4ee,1763100764,"RZHQ-SERVER-931, CQKOL, N50LON.NQG",Debian Linux,9,"AzureAD, Nessus, runZero"
10.0.10.19,VMware,a55d4b62-f54a-40e3-bc45-0431aca8b67b,1763100778,"RZBACNET-SERVER-1019.LOCALDOMAIN, RZBACNET-SERVER-1019",Ubuntu Linux,,runZero
10.0.11.3,,a59ed538-27b5-4ae8-8cfc-3dee7ef18191,1763100778,RZDC-SERVER-113,Ubuntu Linux,16.04,runZero
10.0.15.16,Microsoft,a4d8877f-e7bf-42fc-b20b-68b96cf77a94,1763100783,"RZDC-SERVER-1516, RZDC-SERVER-1516.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.15.30,Proxmox,a3b6f040-7468-43a1-b578-6a93ad7a131e,1763100783,,Debian Linux,12,"Nessus, runZero"
10.0.15.47,IBM,a0a53412-b9fb-4405-b7f5-37102abb04f6,1763100783,RZDC-SERVER-1547,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.17.25,SUSE,a75dd2a1-ab29-434b-a94c-5d35d2c22392,1763100764,"RZDC-SERVER-1725, CQKOL, N50LON.NQG",Debian Linux,9,"AzureAD, Nessus, runZero"
10.0.17.47,Microsoft,a37e8386-ee29-4400-a07a-4f1ae82207bc,1763100786,"RZDC-SERVER-1747, RZDC-SERVER-1747.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.18.13,VMware,a51d55ea-4f65-4f17-8da1-e1770c8ed2c9,1763100787,"RZDC-SERVER-1813.LOCALDOMAIN, RZDC-SERVER-1813",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.19.36,Microsoft,a65fdf3e-cf90-4920-bd7a-e430786a11f7,1763100789,RZDC-SERVER-1936,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
"23.20.0.12, 172.31.0.12, fde9:727a:1c83:7af6:93b1:5a82:4347:7c5c",AWS,a03a737b-7787-4b50-998b-4860cace998f,1763100843,"RZCLOUD-SERVER-012, RZCLOUD-SERVER-012.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-012.COMPUTE.INTERNAL, RZCLOUD-SERVER-012.US-EAST-2.COMPUTE.AMAZONAWS.COM",CentOS Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.0.40, 172.31.0.40, fde9:727a:ecb0:e91a:2eef:3fbd:a21b:5eb0",AWS,a26fda74-1e70-4720-8931-d00fbcdea14f,1763100842,"RZCLOUD-SERVER-040, RZCLOUD-SERVER-040.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-040.COMPUTE.INTERNAL, RZCLOUD-SERVER-040.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,22.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.34, 172.31.2.34, fde9:727a:28e4:d6e9:eb8e:8806:4c11:6e04",AWS,a0c85f65-4f6f-405d-b368-a1f42be5b351,1763100843,"RZCLOUD-SERVER-234, RZCLOUD-SERVER-234.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-234.COMPUTE.INTERNAL, RZCLOUD-SERVER-234.US-EAST-2.COMPUTE.AMAZONAWS.COM",CentOS Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.46, 172.31.3.46, fde9:727a:79c0:cbee:96d8:2660:b08e:2e92",AWS,a35b7520-6fea-40e6-9400-1246972bd2e9,1763100843,"RZCLOUD-SERVER-346, RZCLOUD-SERVER-346.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-346.COMPUTE.INTERNAL, RZCLOUD-SERVER-346.US-EAST-2.COMPUTE.AMAZONAWS.COM",,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.25.37,Microsoft,a2874b1c-677f-4dd4-94b2-6533e8c729bc,1763100778,RZDMZ-SERVER-2537,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.25.46,VMware,a5093b8f-07ed-44ad-af0d-3d57782834c9,1763100778,"RZDMZ-SERVER-2546.LOCALDOMAIN, RZDMZ-SERVER-2546",Ubuntu Linux,,runZero
198.51.27.42,Dell,a038d740-1eae-451f-850a-33304380525c,1763100780,RZDMZ-SERVER-2742,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.11,Microsoft,a68962a4-168d-4190-935f-a65681339406,1763100780,RZDMZ-SERVER-2811,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.38,Intel,a0bd90cd-ab07-44de-90f1-dca578cc1d4f,1763100782,RZDMZ-SERVER-2938,Ubuntu Linux,22.04,runZero
,Dell,ac1ceaf3-4ea4-44e2-a4a1-f6718149c108,1763090750,RZHQ-SERVER-838,,,AzureAD
,Dell,ada70b1c-50ec-4db1-b244-52c33415e820,1763090750,RZHQ-SERVER-526,,,AzureAD
,IBM,a99ba9a9-dc7f-416b-8d3c-a5d7e3291f9f,1763090750,RZHQ-SERVER-49,,,AzureAD
10.0.1.17,SUSE,afc2e22c-646f-48d6-bf74-ab779052d14b,1763100779,RZHQ-SERVER-117,CentOS Linux,,"AzureAD, Nessus, runZero"
10.0.1.37,VMware,abfefc98-3358-495c-b6f1-4e6b039e79d7,1763100779,"RZHQ-SERVER-137.LOCALDOMAIN, RZHQ-SERVER-137",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.1.44,HP,a994c408-7662-4b27-9bc3-9ff928261a3f,1763100779,RZHQ-SERVER-144,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.2.16,SUSE,aa1df0f2-a3ff-41b2-82c8-9ef97e30d03c,1763100780,RZHQ-SERVER-216,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.3.14,Apple,af42b436-64ac-4413-b1fd-76835d0b8299,1763100781,RZHQ-SENSOR-314,Apple audioOS,17.5,runZero
10.0.6.12,,a96eb8ea-5cdf-4cc2-b91b-bbaf1c3fb1cd,1763100786,RZHQ-SERVER-612,Ubuntu Linux,16.04,runZero
10.0.7.26,Microsoft,aff77d26-dfc4-4932-8049-fa1fd0024db0,1763100787,"RZHQ-SERVER-726, RZHQ-SERVER-726.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.8.44,VMware,afa18aa0-aea2-4b74-be21-dc583fc0d0c7,1763100790,"RZHQ-SERVER-844.LOCALDOMAIN, RZHQ-SERVER-844",Ubuntu Linux,,runZero
10.0.10.32,Proxmox,a97fe29e-4483-4d87-a1dc-cb01f7a0413b,1763100778,"RZBACNET-SERVER-1032.LOCALDOMAIN, RZBACNET-SERVER-1032",Debian Linux,12,"AzureAD, Nessus, runZero"
10.0.11.16,Microsoft,abf5aff4-b7f0-4db1-8807-a55e8a828d82,1763100778,"RZDC-SERVER-1116, RZDC-SERVER-1116.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.11.49,Apple,af792cc7-f5f2-4bd2-a923-aabf1fdd4d34,1763100778,RZDC-SENSOR-1149,Apple audioOS,17.5,runZero
10.0.12.29,Proxmox,ace503ab-403e-4a59-a38b-af0a9919f3c6,1763100780,"RZDC-SERVER-1229.LOCALDOMAIN, RZDC-SERVER-1229",Debian Linux,12,"AzureAD, Nessus, runZero"
10.0.18.25,HP,ae5a6486-6d97-448c-a203-eaf88cd6458e,1763100787,RZDC-SERVER-1825,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.18.34,HP,afdf54c6-c1b3-4978-b2b8-11f5c05050ce,1763100787,RZDC-SERVER-1834,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.18.46,Microsoft,a8d990d9-75d9-4c97-a59e-3399dba73031,1763100787,"RZDC-SERVER-1846, RZDC-SERVER-1846.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.19.3,IBM,a8ee676a-c833-4a97-85bd-c14c3991c96a,1763100789,RZDC-SERVER-193,CentOS Linux,,"AzureAD, Nessus, runZero"
10.0.20.39,IBM,a818214b-7ab9-4404-9bfa-622de79e77ad,1763100778,RZBACNET-SERVER-2039,CentOS Linux,,"AzureAD, Nessus, runZero"
"23.20.0.25, 172.31.0.25, fde9:727a:3db8:2215:488b:708e:df52:141a",AWS,af96f110-4b04-4e30-bfe9-16bd50eb6200,1763100778,"RZCLOUD-SERVER-025, RZCLOUD-SERVER-025.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-025.COMPUTE.INTERNAL",CentOS Linux,,"AWS, runZero"
"23.20.2.8, 172.31.2.8, fde9:727a:b199:e322:2723:21d3:a8d5:d498",AWS,af1c8188-416b-405f-89f0-1b5c035bcfb6,1763100780,"RZCLOUD-SERVER-28, RZCLOUD-SERVER-28.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-28.COMPUTE.INTERNAL",Linux,,"AWS, runZero"
"23.20.2.9, 172.31.2.9, fde9:727a:cbf6:3a8d:6831:eaa9:1b4f:8c1b",AWS,abe5cbd1-820e-409f-b305-924bfc286ea9,1763100842,"RZCLOUD-SERVER-29, RZCLOUD-SERVER-29.LOCALDOMAIN, RZCLOUD-SERVER-29.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-29.COMPUTE.INTERNAL, RZCLOUD-SERVER-29.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.16, 172.31.3.16, fde9:727a:26bb:be9b:bffa:e35d:6c24:4d09",AWS,abf60d75-a873-4b28-b869-84ae234224ab,1763100781,"RZCLOUD-SERVER-316, RZCLOUD-SERVER-316.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-316.COMPUTE.INTERNAL",CentOS Linux,,"AWS, runZero"
"23.20.3.47, 172.31.3.47, fde9:727a:7168:3c97:cb68:8a7c:5d0b:d7f4",AWS,abbaf600-e352-4a68-91f4-df5b283ee10e,1763100782,"RZCLOUD-SERVER-347, RZCLOUD-SERVER-347.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-347.COMPUTE.INTERNAL",Ubuntu Linux,16.04,"AWS, runZero"
"23.20.4.20, 172.31.4.20, fde9:727a:9530:17d2:b90c:8cc0:6d74:550f",AWS,a8efeaa4-a154-494b-9f0d-4779f5bde01f,1763100783,"RZCLOUD-SERVER-420, RZCLOUD-SERVER-420.CORP.RUNZERO.COM, RZCLOUD-SERVER-420.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-420.COMPUTE.INTERNAL",Microsoft Windows Server 2019 (1809),10.0.17763,"AWS, runZero"
198.51.25.3,SUSE,aa71991a-cc6a-47df-bca8-d3122f5bfeb2,1763100776,RZDMZ-SERVER-253,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.26.10,HP,aa5b8aaa-d4e9-4c1d-8629-aa1b02939d20,1763100778,RZDMZ-SERVER-2610,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.27.8,IBM,a82e2c74-47d3-4447-bc63-abb2e37b5697,1763100779,RZDMZ-SERVER-278,,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.27.10,HP,aabcbc3a-5c5c-46a5-832e-199c8f0e253f,1763100779,RZDMZ-SERVER-2710,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.27.14,Proxmox,aa8da8ef-aeef-45dd-851b-728bb3026a89,1763100779,RZDMZ-SERVER-2714,Microsoft Windows Server (23H2),,runZero
198.51.27.27,Dell,aac6e7e0-16e9-4018-923b-f675456d8a28,1763100780,RZDMZ-SERVER-2727,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.27.28,,abaf131f-9bf9-4883-bf5b-b5f65bbac340,1763100780,RZDMZ-SERVER-2728,CentOS Linux,,runZero
198.51.27.48,Proxmox,a83e15b1-93ba-46a3-82f0-c9acd9dfa682,1763100780,RZDMZ-SERVER-2748,Microsoft Windows Server (23H2),,runZero
198.51.28.23,Microsoft,aeb3acf1-f894-46b0-9090-c7d08c41f818,1763100781,"RZDMZ-SERVER-2823, RZDMZ-SERVER-2823.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.29,Dell,af668eee-0381-4392-b68b-7aac30bc0da6,1763100782,RZDMZ-SERVER-2929,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
,IBM,b0b13d91-58b7-48f6-82a5-2739e0b4d280,1763090750,RZBACNET-SERVER-2013,,,AzureAD
,IBM,b0ff19a0-6995-409e-974b-b9c24a0aab56,1763090750,RZHQ-SERVER-418,,,AzureAD
,Dell,b4361586-9cb6-44ac-b963-d9af409227ff,1763090750,RZDC-SERVER-1139,,,AzureAD
10.0.0.40,Dell,b60d8a48-fad9-4a6d-b8ba-48e47d112844,1763100778,RZHQ-SERVER-040,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.3.36,SUSE,b4e58cf3-78de-454e-afa7-30f6db5a189e,1763100782,RZHQ-SERVER-336,CentOS Linux,,"AzureAD, Nessus, runZero"
10.0.5.23,Proxmox,b46549b3-981c-485d-8632-651e6b67bf09,1763100784,RZHQ-SERVER-523.LOCALDOMAIN,Debian Linux,12,"Nessus, runZero"
10.0.5.24,Microsoft,b7035201-7973-40d0-8308-da65b3c2491c,1763100784,RZHQ-SERVER-524,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.6.44,VMware,b1526d99-f4d6-4024-a6f7-1b2357c27d7a,1763100786,"RZHQ-SERVER-644.LOCALDOMAIN, RZHQ-SERVER-644",Ubuntu Linux,,runZero
10.0.11.41,,b3f4f819-0213-4dde-9dfb-3218c7edc7f0,1763100778,RZDC-SERVER-1141,CentOS Linux,,runZero
10.0.12.36,HP,b31d8034-623a-4d1e-99ff-bfb2dce522f7,1763100779,RZDC-SERVER-1236,,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.14.17,Microsoft,b281f7e9-da1d-48ab-acec-f537c26a36b5,1763100782,"RZDC-SERVER-1417, RZDC-SERVER-1417.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.17.17,Proxmox,b7182dc8-8667-47b6-a6ab-7dcb0c6c72a9,1763100786,"RZDC-SERVER-1717.RUNZERO.LOCAL, RZDC-SERVER-1717",Microsoft Windows Server 2016 (RTM),10.0.14393,runZero
10.0.20.9,IBM,b0fefb04-63b8-4b4c-a2cc-348cd5ece46f,1763100778,RZBACNET-SERVER-209,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
"23.20.0.41, 172.31.0.41, fde9:727a:df1f:2512:6c45:c6bf:3612:b475",AWS,b4b528e3-a019-4028-84de-e32e87c2247a,1763100842,"RZCLOUD-SERVER-041, RZCLOUD-SERVER-041.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-041.COMPUTE.INTERNAL, RZCLOUD-SERVER-041.US-EAST-2.COMPUTE.AMAZONAWS.COM",CentOS Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.1.13, 172.31.1.13, fde9:727a:9aa3:8688:1f82:57ef:994a:f854",AWS,b43a8ff4-01dc-46f4-be82-2a19fdefeecc,1763100842,"RZCLOUD-SERVER-113, RZCLOUD-SERVER-113.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-113.COMPUTE.INTERNAL, RZCLOUD-SERVER-113.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.1.17, 172.31.1.17, fde9:727a:4b3f:7ec3:9b2d:1c6:8579:b53b",AWS,b2544b11-02ea-40f6-ae25-5069a7147919,1763100779,"RZCLOUD-SERVER-117, RZCLOUD-SERVER-117.CORP.RUNZERO.COM, RZCLOUD-SERVER-117.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-117.COMPUTE.INTERNAL",Microsoft Windows Server 2019 (1809),10.0.17763,"AWS, runZero"
"23.20.3.21, 172.31.3.21, fde9:727a:52f8:9f28:b4bb:e0ee:4401:5280",AWS,b3c55b6c-9a71-4760-81ff-d45bcf84f795,1763100842,"RZCLOUD-SERVER-321, RZCLOUD-SERVER-321.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-321.COMPUTE.INTERNAL, RZCLOUD-SERVER-321.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.40, 172.31.3.40, fde9:727a:a26d:b3a:bd3:c481:12cc:4b4c",AWS,b6554944-5deb-4b5c-b7e3-d85d87be3792,1763100842,"RZCLOUD-SERVER-340, RZCLOUD-SERVER-340.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-340.COMPUTE.INTERNAL, RZCLOUD-SERVER-340.US-EAST-2.COMPUTE.AMAZONAWS.COM",CentOS Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.27, 172.31.4.27, fde9:727a:4b7e:7ec:1ca6:b1b8:8272:6ae8",AWS,b42c293e-86d4-46be-8dfd-0fb3f14e4131,1763100843,"RZCLOUD-SERVER-427, RZCLOUD-SERVER-427.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-427.COMPUTE.INTERNAL, RZCLOUD-SERVER-427.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.25.45,Microsoft,b3645df8-6b43-41d7-8e5d-9defdcd76957,1763100778,"RZDMZ-SERVER-2545, RZDMZ-SERVER-2545.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.26.8,Microsoft,b6bde29b-80b1-481a-97b6-86345f36afc8,1763100778,"RZDMZ-SERVER-268, RZDMZ-SERVER-268.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.26.26,Microsoft,b4dee41d-1d6e-4d5e-9047-c39b1480ee80,1763100778,RZDMZ-SERVER-2626,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.26.39,,b386a67e-bbc1-46eb-a505-68c94cdce8e3,1763100778,RZDMZ-SERVER-2639,Ubuntu Linux,16.04,runZero
198.51.28.18,HP,b343c2fd-7fa5-4493-8df0-3e49f2e76da7,1763100780,"RZDMZ-SERVER-2818, RZDMZ-SERVER-2818.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.24,Proxmox,b02786a1-1181-4a20-97e7-a2d3f1d648dd,1763100781,RZDMZ-SERVER-2824,Microsoft Windows Server (23H2),,runZero
198.51.28.25,Dell,b4f16a60-3682-4f7d-a69b-688d7b3909bb,1763100781,RZDMZ-SERVER-2825,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.43,Microsoft,b1b94182-2c1d-404a-8b34-306479a099ab,1763100782,"RZDMZ-SERVER-2943, RZDMZ-SERVER-2943.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.50,Dell,b569e1c7-b65f-475a-b021-1f495ef013d9,1763100783,RZDMZ-SERVER-2950,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
,IBM,bca3d985-d9d5-4477-86b4-b4462f63d552,1763090750,RZHQ-SERVER-610,,,AzureAD
,HP,bc01a05b-614a-406f-b935-e98d411f1250,1763090750,RZDC-SERVER-1523,,,AzureAD
10.0.0.11,HP,ba819e23-10f7-4b92-a336-37cb81b34943,1763100778,"RZHQ-SERVER-011, RZHQ-SERVER-011.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.0.13,Proxmox,be06140b-e34b-4852-9db2-b1d81b80acef,1763100778,,Debian Linux,12,"Nessus, runZero"
10.0.0.44,HP,bcaef0b0-1b9b-42e9-8d95-919e797a9179,1763100778,RZHQ-SERVER-044,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.1.21,Dell,bb58e590-3b2a-41e4-a3bb-cc61ed4a32c5,1763100779,RZHQ-SERVER-121,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.1.33,HP,b9480ef6-6da4-4462-aec1-640c3e45b0fd,1763100779,RZHQ-SERVER-133,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.2.17,,bb6c4738-87e7-4f9d-aeaa-49c1d57b631c,1763100780,"RZHQ-SERVER-217, RZHQ-SERVER-217.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,runZero
10.0.3.27,Proxmox,bf939e19-8ac3-4ece-b005-d6b2bd359bb3,1763100782,RZHQ-SERVER-327,Microsoft Windows Server (23H2),,runZero
10.0.4.29,VMware,b8d92812-3aef-46d9-b230-09ebc9b74ee7,1763100783,"RZHQ-SERVER-429.LOCALDOMAIN, RZHQ-SERVER-429",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.5.26,Proxmox,b8924931-8a10-4f5e-b5b2-cbc29d355edc,1763100784,RZHQ-SERVER-526.LOCALDOMAIN,Debian Linux,12,"Nessus, runZero"
10.0.5.32,Microsoft,b9746e6b-cf67-498c-9e7c-8273e86a2335,1763100784,"RZHQ-SERVER-532, RZHQ-SERVER-532.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.9.4,VMware,be62cfaa-bdc6-4e2b-8320-eaf658abc180,1763100790,"RZHQ-SERVER-94.LOCALDOMAIN, RZHQ-SERVER-94",Ubuntu Linux,,runZero
10.0.12.39,Proxmox,be9f1f56-5521-41d2-9cee-868aae7537eb,1763100780,"RZDC-SERVER-1239.LOCALDOMAIN, RZDC-SERVER-1239",Debian Linux,12,runZero
10.0.13.26,Microsoft,be044ddd-2f53-4f57-baf2-ab4bfef368da,1763100781,"RZDC-SERVER-1326, RZDC-SERVER-1326.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.13.32,Microsoft,bf9b9448-5800-42a7-8b88-cce9506a9166,1763100781,"RZDC-SERVER-1332, RZDC-SERVER-1332.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.14.37,Microsoft,bc1372a0-6b05-455b-97f1-6e803cc41bd7,1763100782,"RZDC-SERVER-1437, RZDC-SERVER-1437.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.15.10,Microsoft,bed5cff5-a2dd-4635-bb80-6e539f2d523c,1763100783,"RZDC-SERVER-1510, RZDC-SERVER-1510.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.18.38,Proxmox,b8f0b471-a9f3-4ca4-8149-c313a20249e0,1763100787,,Debian Linux,12,"Nessus, runZero"
10.0.20.22,,bffe5cdb-a2da-4cd1-8923-44127ddc72b7,1763100778,RZBACNET-SERVER-2022,Ubuntu Linux,16.04,runZero
"23.20.3.5, 172.31.3.5, fde9:727a:a770:7e5e:80bf:4b56:7154:364d",AWS,bffcf91f-330e-423d-a2da-6bfb6aadc42d,1763100781,"RZCLOUD-SERVER-35, RZCLOUD-SERVER-35.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-35.COMPUTE.INTERNAL",Ubuntu Linux,22.04,"AWS, runZero"
"23.20.3.28, 172.31.3.28, fde9:727a:65d1:4343:a666:77a8:1a0:2b60",AWS,bae6c3bb-41fb-4fa3-bb39-55fa87705dba,1763100843,"RZCLOUD-SERVER-328, RZCLOUD-SERVER-328.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-328.COMPUTE.INTERNAL, RZCLOUD-SERVER-328.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,22.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
